iso,year,crop,yield,area,production,yield_trend,yield_anom_pct,spei3_gs,spei6_gs,spei12_gs,spi6_gs,spei12_ann,gs_t,gs_p,gs_t_z,gs_p_z,ann_t,ann_p,t_max_gs_z,spei3_min_gs,oni_djf,oni_mam,oni_jja,price_usd_t,price_lcu_t,spei6_gs_lag1,yield_anom_lag1
KAZ,1995,Rye,571.3,147700.0,84380.0,811.3147065487241,-29.583428552617992,-1.0399135817020109,-1.615848838372444,-1.5244697438231833,-1.0541511159060748,-1.8094558011949444,21.130000000000003,95.53999999999999,0.08370065497182837,-0.3020448728724545,7.6016666666666675,209.18,0.42245655065072935,-2.29701629385329,0.96,0.3,-0.24,91.3,4504.0,0.16526253880349737,10.523729582857982
KAZ,1996,Rye,351.1,81200.0,28510.0,820.3035382750023,-57.1987705016706,-0.6742077829969543,-0.4726302913565771,-0.8100982190657449,-1.0958986294451052,-0.4977326665842087,20.765,86.15,-0.376285378624883,-0.8386621829643467,5.3691666666666675,215.9,0.2913493452763652,-1.020045635155868,-0.9,-0.39,-0.27,116.8,7859.0,-1.615848838372444,-29.583428552617992
KAZ,1997,Rye,770.0,66230.0,51000.0,828.1649880809895,-7.023357533595866,-1.1342778491034007,-1.2199451538903907,-0.7829013059784743,-0.6456856348773935,-1.549078521982566,20.915,88.42,-0.1872500223522647,-0.7089368055512908,7.230833333333333,227.32,-0.812136299957859,-1.4850101322915716,-0.5,0.28,1.6,96.0,7244.0,-0.4726302913565771,-57.1987705016706
KAZ,1998,Rye,333.8,40800.0,13620.0,832.7811520829649,-59.91744059467552,-2.151105960421163,-1.0246918769249944,-1.393916856203547,0.06059240083892288,-1.1557322683242681,22.0975,91.72,1.3029787029302249,-0.5203492524838526,6.574999999999999,241.17,1.8427846088729927,-2.151105960421163,2.24,0.99,-0.78,72.2,5653.0,-1.2199451538903907,-7.023357533595866
KAZ,1999,Rye,887.7,18700.0,16600.0,834.4903800819213,6.376301175917111,0.00018346669361958575,-0.22256399751919761,-0.6454992958516841,0.13494412742228867,-0.3599797021325056,20.73,103.02,-0.4203936284218278,0.12542024741373944,7.326666666666667,257.94,-0.2549306771168142,-0.42024469494719346,-1.55,-0.98,-1.1,50.5,6039.0,-1.0246918769249944,-59.91744059467552
KAZ,2000,Rye,1611.3,30000.0,48340.0,843.6581448033154,90.98968106040715,-0.7481723162662209,-0.862485907597091,-0.8357276816908421,0.048501543501636254,-0.14022846676285972,20.7675,113.16000000000001,-0.3731347893536755,0.7048983650209601,7.135833333333333,267.14,0.23672134303704648,-2.0368395897391567,-1.66,-0.81,-0.55,69.0,9812.0,-0.22256399751919761,6.376301175917111
KAZ,2001,Rye,1037.3,41800.0,43360.0,866.8469818157677,19.663564822846546,0.4812075919416057,-0.6603583239417032,0.11036069108636944,0.07611430088738623,-0.06265811407263783,21.0125,102.64,-0.06437704077506147,0.1037041049393074,7.163333333333333,268.57,-1.6752587353390815,-1.5298811095927385,-0.68,-0.34,-0.08,77.2,11322.0,-0.862485907597091,90.98968106040715
KAZ,2002,Rye,1375.5,77418.0,106488.0,898.2204572994224,53.13612474776625,0.7270311608656633,1.351268531263273,1.6237680093366254,1.812060476224633,0.9602587139346567,19.7825,119.83,-1.6144669622105465,1.0860738131906,7.635833333333333,296.88,-0.5717730901048573,0.7270311608656633,-0.15,0.2,0.79,63.1,9678.0,-0.6603583239417032,19.663564822846546
KAZ,2003,Rye,845.0,49800.0,42080.0,928.5599411159262,-8.998874215433569,1.2192584214214226,1.244248494183143,0.7214809150534975,1.492744873010875,0.922963241767359,20.2375,131.79,-1.0410597148502634,1.7695608237016796,6.496666666666667,290.21,-0.8776899026450391,0.8822461566334688,0.92,-0.04,0.08,80.7,12068.0,1.351268531263273,53.13612474776625
KAZ,2004,Rye,715.7,28100.0,20110.0,949.8493788886441,-24.65121145445257,-0.3131604286225981,-0.39871184808169646,-0.538227204533814,0.23879729363759808,-0.25652607650312104,21.1525,95.55000000000001,0.11205595841271798,-0.3014733954389157,7.805,273.21,-0.7138058959270868,-0.9314260654362914,0.37,0.17,0.47,107.1,14565.0,1.244248494183143,-8.998874215433569
KAZ,2005,Rye,777.2,30300.0,23550.0,959.758237946502,-19.02127335078712,-0.18996926067172215,-0.4937037988700366,-0.4902873014231991,0.7638343043430372,-1.4740987012395053,21.4075,112.65,0.43341606407617084,0.6757530159105375,7.390833333333333,233.12,0.7065221622951805,-0.979592574093718,0.64,0.43,-0.06,97.0,12896.0,-0.39871184808169646,-24.65121145445257
KAZ,2006,Rye,754.2,40400.0,30470.0,959.8115989645806,-21.422078998252257,-1.0841409892834388,-1.1343422699727372,-1.7138450681799078,-0.6326157953152,-0.6648635209791831,21.06,80.25999999999999,-0.00451584462206583,-1.1752623913180482,7.300833333333333,260.40999999999997,-0.6482522932399027,-1.0841409892834388,-0.85,-0.37,0.1,97.2,12252.0,-0.4937037988700366,-19.02127335078712
KAZ,2007,Rye,1309.6,52300.0,68490.0,962.1451487798433,36.112519162081306,-0.6533793515014953,-0.43707063337846663,-0.03670179535912153,0.6660713721648777,-0.9364510786491514,21.177500000000002,107.12,0.143561851124824,0.3597259951641937,7.575,249.26,-0.12382347174245006,-0.6533793515014953,0.66,-0.32,-0.56,136.9,16778.0,-1.1343422699727372,-21.422078998252257
KAZ,2008,Rye,736.3,54200.0,39910.0,976.6260981553771,-24.60778988082523,-1.7382441278736065,-2.0543106485910876,-2.3105247914969924,-0.814077943800928,-1.9792465466493931,22.0025,84.24000000000001,1.1832563106242335,-0.9478143727700457,7.4433333333333325,223.07,1.3292813878234053,-1.7382441278736065,-1.64,-1.01,-0.37,224.3,26983.0,-0.43707063337846663,36.112519162081306
KAZ,2009,Rye,1301.4,57700.0,75090.0,1001.534200461818,29.94064500242835,0.2415224657233817,0.6676992835529173,0.3738504868387985,0.8863313248833191,0.39718407223654933,20.3125,109.07000000000001,-0.9465420367139542,0.47116409470404386,6.798333333333333,270.98,-0.9323179048843577,-0.018203591885394672,-0.85,-0.33,0.45,174.0,25665.0,-2.0543106485910876,-24.60778988082523
KAZ,2010,Rye,969.0,43500.0,42150.0,1032.883300883138,-6.184948563745424,-2.3357952278350913,-1.4964075740337217,-1.2275286275591522,-0.48783039042545945,-1.588795877372024,21.98,75.15,1.1549010071833394,-1.467287359855808,7.260833333333334,238.01,-0.047344268607404635,-2.3357952278350913,1.5,0.35,-1.05,148.1,21830.0,0.6676992835529173,29.94064500242835
KAZ,2011,Rye,1140.3,24892.0,28383.1,1062.6508623571988,7.307116607477071,-0.3532593072741215,-0.6914906125842935,-1.1131079123260799,0.3849272098593242,-0.8697201652409865,21.1525,109.96000000000001,0.11205595841271798,0.5220255862888985,6.2058333333333335,261.62,0.43338215109859074,-0.8282116957055095,-1.31,-0.62,-0.43,197.8,28995.0,-1.4964075740337217,-6.184948563745424
KAZ,2012,Rye,891.2,32065.0,28574.6,1084.4273337949994,-17.818375447877372,-1.626737069802124,-2.1754755115666455,-2.296862888014026,0.0584344935189125,-2.342680201759489,22.6075,99.51,1.945698914257135,-0.07516833175798998,6.611666666666667,232.31,1.4931653945413614,-2.2057506596033645,-0.72,-0.36,0.3,180.5,26917.0,-0.6914906125842935,7.307116607477071
KAZ,2013,Rye,1102.6,39367.0,43405.0,1097.8572945715348,0.43199653105334324,1.034264765181259,0.4322257315936042,0.15268369211050412,1.6801385732238447,0.22767932454344827,20.72,126.83,-0.4329959855066711,1.4861080166669844,8.0425,299.38,-0.7028802954792215,-0.7790226119488773,-0.29,-0.19,-0.35,207.1,31509.0,-2.1754755115666455,-17.818375447877372
KAZ,2014,Rye,1386.1,43719.0,60601.0,1107.206480557751,25.18893488608893,-1.3274306476328783,-1.4119603579052036,-1.2991043488485818,-0.9002472747593596,-0.6070279797655719,21.825,79.35,0.9595644723682972,-1.227266837769978,6.350833333333334,250.72,-0.13474907219031537,-1.506866378909836,-0.28,0.15,0.1,169.0,30283.0,0.4322257315936042,0.43199653105334324
KAZ,2015,Rye,980.0,37858.0,37100.0,1116.1322318146179,-12.196783493412141,-1.4974592626020946,-0.9730169274706741,-0.19874514034329696,0.3740884601308956,0.007958800467821506,21.7925,101.92,0.9186068118425643,0.06255772972459363,7.781666666666666,298.97,0.5426381555772282,-1.4974592626020946,0.69,0.81,1.57,150.3,33315.0,-1.4119603579052036,25.18893488608893
KAZ,2016,Rye,1145.6,36034.0,41281.0,1126.4029030245272,1.7042833362668204,0.2699734192488991,0.05232167731359115,0.796723392815007,1.9880750208564342,0.7421270976642379,21.2425,134.2,0.22547717217628985,1.907286885184263,7.739999999999999,333.96,-0.3860378824911784,-0.7867536396536489,2.63,1.05,-0.31,105.1,35972.0,-0.9730169274706741,-12.196783493412141
KAZ,2017,Rye,1247.0,31142.0,38835.0,1138.538249001089,9.526403798385449,-1.7458514017574345,-1.4131436371141888,-0.47938061171431895,-0.7103902348526011,-1.252718328979356,21.6825,79.2,0.7799808839093103,-1.2358389992730427,7.4941666666666675,239.35999999999999,0.7174477627430458,-1.7458514017574345,-0.19,0.31,0.19,117.4,38270.0,0.05232167731359115,1.7042833362668204
KAZ,2018,Rye,1046.0,21529.0,22520.46,1155.8954345623554,-9.507385467264514,-0.9348173879283043,-0.28888635892602876,-0.5138911348620241,0.3129893930960616,-0.5154971143279449,20.935000000000002,92.58,-0.1620453081825781,-0.47120219319961104,6.4025,251.81,1.383909390062724,-0.957413554955485,-0.77,-0.39,0.14,116.3,40086.0,-1.4131436371141888,9.526403798385449
KAZ,2019,Rye,1097.0,21153.0,23205.62,1175.6625095424486,-6.690909075008516,-1.3511930371257512,-1.2872064791911342,-1.2015755571680713,-0.4640065405864236,-1.348949268511101,21.447499999999998,79.56,0.48382549241553513,-1.215265811665686,7.715,235.26000000000002,1.5587189972285416,-1.5370320672626556,0.89,0.77,0.33,160.9,61585.0,-0.28888635892602876,-9.507385467264514
KAZ,2020,Rye,1247.2,23904.0,29813.34,1195.7044764527443,4.306709940572085,-1.1962832469988824,-1.9195077395740154,-1.5767715798210777,-0.7103902348527726,-1.6148278334020736,21.945,87.95,1.1107927573863945,-0.7357962449275622,8.275,236.92000000000002,1.165397381105453,-1.9611102946629249,0.64,0.3,-0.36,189.2,78129.0,-1.2872064791911342,-6.690909075008516
KAZ,2021,Rye,906.6,43875.0,39775.42,1215.874422815523,-25.436378709189057,-1.9950652372975008,-2.3437486036987685,-2.1806151617416973,-1.0526814405357927,-2.069351939303826,22.8425,72.02000000000001,2.2418543057509055,-1.6461597965531054,7.746666666666666,220.81,1.416686191406316,-2.65787935023007,-0.91,-0.55,-0.35,222.3,94663.0,-1.9195077395740154,4.306709940572085
KAZ,2022,Rye,1716.5,34827.0,59782.47,1236.367577945487,38.83411621423824,-1.483180651537936,-1.4798958138565763,-1.3308631701171185,0.059729299115335616,-1.5263417214740689,21.6525,91.64,0.7421738126547849,-0.524921071952154,7.9975,254.4,0.46615895244218275,-1.841213795653618,-0.82,-0.95,-0.76,255.1,117370.0,-2.3437486036987685,-25.436378709189057
KAZ,1992,Sugar beet,14603.5,79440.0,1160100.0,10762.56596679677,35.687902355746445,1.8071465268206757,1.2804071775393795,0.7282037351326612,0.505388896958912,1.3840832780535695,18.9375,116.12,-2.679366135879638,0.8740556853481166,6.1191666666666675,265.17,-1.5223003290689905,-0.22551278338826253,1.71,1.29,0.37,,,,
KAZ,1993,Sugar beet,13713.6,61450.0,842700.0,11378.880801880885,20.51800382453427,1.5483759566338486,1.7221015806650382,1.7490718180473817,2.032584152833057,1.824949660511386,19.6225,135.97,-1.8161046755680081,2.008438390920435,5.219166666666667,305.12,-1.2054579160809475,1.4801939512239681,0.09,0.67,0.32,,,1.2804071775393795,35.687902355746445
KAZ,1994,Sugar beet,9615.6,45000.0,432700.0,12033.51302972631,-20.093160025284007,0.3534124973561508,0.16526253880349737,0.43743321711759736,0.06188690046373114,0.2764832525188858,20.325,102.47,-0.9307890903579035,0.09398898856916653,5.8758333333333335,258.92,-1.7735891393698535,-0.609701077782425,0.06,0.31,0.44,104.3,2013.0,1.7221015806650382,20.51800382453427
KAZ,1995,Sugar beet,10722.5,34600.0,371000.0,12712.874766282453,-15.65637043449368,-1.0399135817020109,-1.615848838372444,-1.5244697438231833,-1.0541511159060748,-1.8094558011949444,21.130000000000003,95.53999999999999,0.08370065497182837,-0.3020448728724545,7.6016666666666675,209.18,0.42245655065072935,-2.29701629385329,0.96,0.3,-0.24,91.3,4504.0,0.16526253880349737,-20.093160025284007
KAZ,1996,Sugar beet,12037.1,28300.0,340650.0,13404.573453273202,-10.201543958411333,-0.6742077829969543,-0.4726302913565771,-0.8100982190657449,-1.0958986294451052,-0.4977326665842087,20.765,86.15,-0.376285378624883,-0.8386621829643467,5.3691666666666675,215.9,0.2913493452763652,-1.020045635155868,-0.9,-0.39,-0.27,116.8,7859.0,-1.615848838372444,-15.65637043449368
KAZ,1997,Sugar beet,11627.3,11000.0,127900.0,14100.873348535752,-17.541986850003237,-1.1342778491034007,-1.2199451538903907,-0.7829013059784743,-0.6456856348773935,-1.549078521982566,20.915,88.42,-0.1872500223522647,-0.7089368055512908,7.230833333333333,227.32,-0.812136299957859,-1.4850101322915716,-0.5,0.28,1.6,96.0,7244.0,-0.4726302913565771,-10.201543958411333
KAZ,1998,Sugar beet,14236.7,15800.0,224940.0,14803.829308216998,-3.8309635730682703,-2.151105960421163,-1.0246918769249944,-1.393916856203547,0.06059240083892288,-1.1557322683242681,22.0975,91.72,1.3029787029302249,-0.5203492524838526,6.574999999999999,241.17,1.8427846088729927,-2.151105960421163,2.24,0.99,-0.78,72.2,5653.0,-1.2199451538903907,-17.541986850003237
KAZ,1999,Sugar beet,17187.1,17100.0,293900.0,15568.807653970069,10.394452690262783,0.00018346669361958575,-0.22256399751919761,-0.6454992958516841,0.13494412742228867,-0.3599797021325056,20.73,103.02,-0.4203936284218278,0.12542024741373944,7.326666666666667,257.94,-0.2549306771168142,-0.42024469494719346,-1.55,-0.98,-1.1,50.5,6039.0,-1.0246918769249944,-3.8309635730682703
KAZ,2000,Sugar beet,15405.6,17700.0,272680.0,16615.611354150475,-7.282376364973301,-0.7481723162662209,-0.862485907597091,-0.8357276816908421,0.048501543501636254,-0.14022846676285972,20.7675,113.16000000000001,-0.3731347893536755,0.7048983650209601,7.135833333333333,267.14,0.23672134303704648,-2.0368395897391567,-1.66,-0.81,-0.55,69.0,9812.0,-0.22256399751919761,10.394452690262783
KAZ,2001,Sugar beet,17265.9,16360.0,282470.0,17740.60955677812,-2.6758356597546933,0.4812075919416057,-0.6603583239417032,0.11036069108636944,0.07611430088738623,-0.06265811407263783,21.0125,102.64,-0.06437704077506147,0.1037041049393074,7.163333333333333,268.57,-1.6752587353390815,-1.5298811095927385,-0.68,-0.34,-0.08,77.2,11322.0,-0.862485907597091,-7.282376364973301
KAZ,2002,Sugar beet,20678.3,18000.0,372210.0,18788.79586976276,10.056547228117282,0.7270311608656633,1.351268531263273,1.6237680093366254,1.812060476224633,0.9602587139346567,19.7825,119.83,-1.6144669622105465,1.0860738131906,7.635833333333333,296.88,-0.5717730901048573,0.7270311608656633,-0.15,0.2,0.79,63.1,9678.0,-0.6603583239417032,-2.6758356597546933
KAZ,2003,Sugar beet,21076.1,20100.0,423630.0,19640.342090192593,7.310248992680996,1.2192584214214226,1.244248494183143,0.7214809150534975,1.492744873010875,0.922963241767359,20.2375,131.79,-1.0410597148502634,1.7695608237016796,6.496666666666667,290.21,-0.8776899026450391,0.8822461566334688,0.92,-0.04,0.08,80.7,12068.0,1.351268531263273,10.056547228117282
KAZ,2004,Sugar beet,19895.5,20000.0,397910.0,20230.606769502127,-1.6564345959573683,-0.3131604286225981,-0.39871184808169646,-0.538227204533814,0.23879729363759808,-0.25652607650312104,21.1525,95.55000000000001,0.11205595841271798,-0.3014733954389157,7.805,273.21,-0.7138058959270868,-0.9314260654362914,0.37,0.17,0.47,107.1,14565.0,1.244248494183143,7.310248992680996
KAZ,2005,Sugar beet,21145.6,14700.0,310840.0,20554.216108173674,2.8771902013385584,-0.18996926067172215,-0.4937037988700366,-0.4902873014231991,0.7638343043430372,-1.4740987012395053,21.4075,112.65,0.43341606407617084,0.6757530159105375,7.390833333333333,233.12,0.7065221622951805,-0.979592574093718,0.64,0.43,-0.06,97.0,12896.0,-0.39871184808169646,-1.6564345959573683
KAZ,2006,Sugar beet,24563.8,13800.0,338980.0,20686.267210657526,18.744477917914427,-1.0841409892834388,-1.1343422699727372,-1.7138450681799078,-0.6326157953152,-0.6648635209791831,21.06,80.25999999999999,-0.00451584462206583,-1.1752623913180482,7.300833333333333,260.40999999999997,-0.6482522932399027,-1.0841409892834388,-0.85,-0.37,0.1,97.2,12252.0,-0.4937037988700366,2.8771902013385584
KAZ,2007,Sugar beet,24950.0,12400.0,309380.0,20785.094153036523,20.037945540674972,-0.6533793515014953,-0.43707063337846663,-0.03670179535912153,0.6660713721648777,-0.9364510786491514,21.177500000000002,107.12,0.143561851124824,0.3597259951641937,7.575,249.26,-0.12382347174245006,-0.6533793515014953,0.66,-0.32,-0.56,136.9,16778.0,-1.1343422699727372,18.744477917914427
KAZ,2008,Sugar beet,21000.0,6200.0,130200.0,20939.80264399065,0.28747814405321415,-1.7382441278736065,-2.0543106485910876,-2.3105247914969924,-0.814077943800928,-1.9792465466493931,22.0025,84.24000000000001,1.1832563106242335,-0.9478143727700457,7.4433333333333325,223.07,1.3292813878234053,-1.7382441278736065,-1.64,-1.01,-0.37,224.3,26983.0,-0.43707063337846663,20.037945540674972
KAZ,2009,Sugar beet,18882.3,9600.0,181270.0,21169.004123516435,-10.802133677021487,0.2415224657233817,0.6676992835529173,0.3738504868387985,0.8863313248833191,0.39718407223654933,20.3125,109.07000000000001,-0.9465420367139542,0.47116409470404386,6.798333333333333,270.98,-0.9323179048843577,-0.018203591885394672,-0.85,-0.33,0.45,174.0,25665.0,-2.0543106485910876,0.28747814405321415
KAZ,2010,Sugar beet,17269.3,8800.0,151970.0,21491.87515148407,-19.647309142275983,-2.3357952278350913,-1.4964075740337217,-1.2275286275591522,-0.48783039042545945,-1.588795877372024,21.98,75.15,1.1549010071833394,-1.467287359855808,7.260833333333334,238.01,-0.047344268607404635,-2.3357952278350913,1.5,0.35,-1.05,148.1,21830.0,0.6676992835529173,-10.802133677021487
KAZ,2011,Sugar beet,18819.0,10650.0,200414.6,21895.383489710603,-14.05037500784721,-0.3532593072741215,-0.6914906125842935,-1.1131079123260799,0.3849272098593242,-0.8697201652409865,21.1525,109.96000000000001,0.11205595841271798,0.5220255862888985,6.2058333333333335,261.62,0.43338215109859074,-0.8282116957055095,-1.31,-0.62,-0.43,197.8,28995.0,-1.4964075740337217,-19.647309142275983
KAZ,2012,Sugar beet,16822.3,9016.0,151663.22,22423.140522812817,-24.977948637991382,-1.626737069802124,-2.1754755115666455,-2.296862888014026,0.0584344935189125,-2.342680201759489,22.6075,99.51,1.945698914257135,-0.07516833175798998,6.611666666666667,232.31,1.4931653945413614,-2.2057506596033645,-0.72,-0.36,0.3,180.5,26917.0,-0.6914906125842935,-14.05037500784721
KAZ,2013,Sugar beet,26774.2,2413.0,64608.9,23180.62912275388,15.502473458404578,1.034264765181259,0.4322257315936042,0.15268369211050412,1.6801385732238447,0.22767932454344827,20.72,126.83,-0.4329959855066711,1.4861080166669844,8.0425,299.38,-0.7028802954792215,-0.7790226119488773,-0.29,-0.19,-0.35,207.1,31509.0,-2.1754755115666455,-24.977948637991382
KAZ,2014,Sugar beet,24050.4,993.0,23882.0,24214.226747880377,-0.6765722877965379,-1.3274306476328783,-1.4119603579052036,-1.2991043488485818,-0.9002472747593596,-0.6070279797655719,21.825,79.35,0.9595644723682972,-1.227266837769978,6.350833333333334,250.72,-0.13474907219031537,-1.506866378909836,-0.28,0.15,0.1,169.0,30283.0,0.4322257315936042,15.502473458404578
KAZ,2015,Sugar beet,23246.6,7491.0,174140.0,25433.964428480987,-8.60017098251335,-1.4974592626020946,-0.9730169274706741,-0.19874514034329696,0.3740884601308956,0.007958800467821506,21.7925,101.92,0.9186068118425643,0.06255772972459363,7.781666666666666,298.97,0.5426381555772282,-1.4974592626020946,0.69,0.81,1.57,150.3,33315.0,-1.4119603579052036,-0.6765722877965379
KAZ,2016,Sugar beet,28549.4,12085.0,345020.0,26702.811496118986,6.915333631252277,0.2699734192488991,0.05232167731359115,0.796723392815007,1.9880750208564342,0.7421270976642379,21.2425,134.2,0.22547717217628985,1.907286885184263,7.739999999999999,333.96,-0.3860378824911784,-0.7867536396536489,2.63,1.05,-0.31,105.1,35972.0,-0.9730169274706741,-8.60017098251335
KAZ,2017,Sugar beet,27442.2,16879.0,463197.0,27939.740034438604,-1.7807611446109886,-1.7458514017574345,-1.4131436371141888,-0.47938061171431895,-0.7103902348526011,-1.252718328979356,21.6825,79.2,0.7799808839093103,-1.2358389992730427,7.4941666666666675,239.35999999999999,0.7174477627430458,-1.7458514017574345,-0.19,0.31,0.19,117.4,38270.0,0.05232167731359115,6.915333631252277
KAZ,2018,Sugar beet,30530.1,16526.0,504541.48,29066.13985465214,5.0366514186903455,-0.9348173879283043,-0.28888635892602876,-0.5138911348620241,0.3129893930960616,-0.5154971143279449,20.935000000000002,92.58,-0.1620453081825781,-0.47120219319961104,6.4025,251.81,1.383909390062724,-0.957413554955485,-0.77,-0.39,0.14,116.3,40086.0,-1.4131436371141888,-1.7807611446109886
KAZ,2019,Sugar beet,32452.0,14961.0,485498.61,30232.201806975067,7.342495949179558,-1.3511930371257512,-1.2872064791911342,-1.2015755571680713,-0.4640065405864236,-1.348949268511101,21.447499999999998,79.56,0.48382549241553513,-1.215265811665686,7.715,235.26000000000002,1.5587189972285416,-1.5370320672626556,0.89,0.77,0.33,160.9,61585.0,-0.28888635892602876,5.0366514186903455
KAZ,2020,Sugar beet,32318.7,14428.0,466307.6,31400.57295033542,2.923918143521562,-1.1962832469988824,-1.9195077395740154,-1.5767715798210777,-0.7103902348527726,-1.6148278334020736,21.945,87.95,1.1107927573863945,-0.7357962449275622,8.275,236.92000000000002,1.165397381105453,-1.9611102946629249,0.64,0.3,-0.36,189.2,78129.0,-1.2872064791911342,7.342495949179558
KAZ,2021,Sugar beet,27547.6,12058.0,332180.51,32550.37744764037,-15.369337746352404,-1.9950652372975008,-2.3437486036987685,-2.1806151617416973,-1.0526814405357927,-2.069351939303826,22.8425,72.02000000000001,2.2418543057509055,-1.6461597965531054,7.746666666666666,220.81,1.416686191406316,-2.65787935023007,-0.91,-0.55,-0.35,222.3,94663.0,-1.9195077395740154,2.923918143521562
KAZ,2022,Sugar beet,30098.8,10155.0,305653.47,33672.437175666586,-10.612944816032142,-1.483180651537936,-1.4798958138565763,-1.3308631701171185,0.059729299115335616,-1.5263417214740689,21.6525,91.64,0.7421738126547849,-0.524921071952154,7.9975,254.4,0.46615895244218275,-1.841213795653618,-0.82,-0.95,-0.76,255.1,117370.0,-2.3437486036987685,-15.369337746352404
KAZ,1992,Sunflower seed,376.5,261340.0,98400.0,292.4033791708038,28.760481861624516,1.8071465268206757,1.2804071775393795,0.7282037351326612,0.505388896958912,1.3840832780535695,18.9375,116.12,-2.679366135879638,0.8740556853481166,6.1191666666666675,265.17,-1.5223003290689905,-0.22551278338826253,1.71,1.29,0.37,,,,
KAZ,1993,Sunflower seed,344.7,248020.0,85500.0,312.9048558673932,10.161281787867592,1.5483759566338486,1.7221015806650382,1.7490718180473817,2.032584152833057,1.824949660511386,19.6225,135.97,-1.8161046755680081,2.008438390920435,5.219166666666667,305.12,-1.2054579160809475,1.4801939512239681,0.09,0.67,0.32,,,1.2804071775393795,28.760481861624516
KAZ,1994,Sunflower seed,375.8,257320.0,96700.0,334.7681787892331,12.256786579646853,0.3534124973561508,0.16526253880349737,0.43743321711759736,0.06188690046373114,0.2764832525188858,20.325,102.47,-0.9307890903579035,0.09398898856916653,5.8758333333333335,258.92,-1.7735891393698535,-0.609701077782425,0.06,0.31,0.44,104.3,2013.0,1.7221015806650382,10.161281787867592
KAZ,1995,Sunflower seed,312.5,315870.0,98700.0,357.77625011800444,-12.654906552089773,-1.0399135817020109,-1.615848838372444,-1.5244697438231833,-1.0541511159060748,-1.8094558011949444,21.130000000000003,95.53999999999999,0.08370065497182837,-0.3020448728724545,7.6016666666666675,209.18,0.42245655065072935,-2.29701629385329,0.96,0.3,-0.24,91.3,4504.0,0.16526253880349737,12.256786579646853
KAZ,1996,Sunflower seed,221.7,290180.0,64333.0,381.4947757934631,-41.88649122680887,-0.6742077829969543,-0.4726302913565771,-0.8100982190657449,-1.0958986294451052,-0.4977326665842087,20.765,86.15,-0.376285378624883,-0.8386621829643467,5.3691666666666675,215.9,0.2913493452763652,-1.020045635155868,-0.9,-0.39,-0.27,116.8,7859.0,-1.615848838372444,-12.654906552089773
KAZ,1997,Sunflower seed,284.9,191200.0,54464.0,405.39687227406745,-29.72318745286369,-1.1342778491034007,-1.2199451538903907,-0.7829013059784743,-0.6456856348773935,-1.549078521982566,20.915,88.42,-0.1872500223522647,-0.7089368055512908,7.230833333333333,227.32,-0.812136299957859,-1.4850101322915716,-0.5,0.28,1.6,96.0,7244.0,-0.4726302913565771,-41.88649122680887
KAZ,1998,Sunflower seed,419.7,198300.0,83230.0,429.01733182355764,-2.1717844787188225,-2.151105960421163,-1.0246918769249944,-1.393916856203547,0.06059240083892288,-1.1557322683242681,22.0975,91.72,1.3029787029302249,-0.5203492524838526,6.574999999999999,241.17,1.8427846088729927,-2.151105960421163,2.24,0.99,-0.78,72.2,5653.0,-1.2199451538903907,-29.72318745286369
KAZ,1999,Sunflower seed,489.0,213300.0,104300.0,452.8165277735966,7.990757847181487,0.00018346669361958575,-0.22256399751919761,-0.6454992958516841,0.13494412742228867,-0.3599797021325056,20.73,103.02,-0.4203936284218278,0.12542024741373944,7.326666666666667,257.94,-0.2549306771168142,-0.42024469494719346,-1.55,-0.98,-1.1,50.5,6039.0,-1.0246918769249944,-2.1717844787188225
KAZ,2000,Sunflower seed,399.8,261700.0,104630.0,482.76084236085524,-17.184666833198424,-0.7481723162662209,-0.862485907597091,-0.8357276816908421,0.048501543501636254,-0.14022846676285972,20.7675,113.16000000000001,-0.3731347893536755,0.7048983650209601,7.135833333333333,267.14,0.23672134303704648,-2.0368395897391567,-1.66,-0.81,-0.55,69.0,9812.0,-0.22256399751919761,7.990757847181487
KAZ,2001,Sunflower seed,599.2,248840.0,149115.0,512.5819301047794,16.898385371781366,0.4812075919416057,-0.6603583239417032,0.11036069108636944,0.07611430088738623,-0.06265811407263783,21.0125,102.64,-0.06437704077506147,0.1037041049393074,7.163333333333333,268.57,-1.6752587353390815,-1.5298811095927385,-0.68,-0.34,-0.08,77.2,11322.0,-0.862485907597091,-17.184666833198424
KAZ,2002,Sunflower seed,593.7,319700.0,189820.0,539.0249417267496,10.143326224961056,0.7270311608656633,1.351268531263273,1.6237680093366254,1.812060476224633,0.9602587139346567,19.7825,119.83,-1.6144669622105465,1.0860738131906,7.635833333333333,296.88,-0.5717730901048573,0.7270311608656633,-0.15,0.2,0.79,63.1,9678.0,-0.6603583239417032,16.898385371781366
KAZ,2003,Sunflower seed,678.8,431000.0,292560.0,558.2418951447706,21.59603317195758,1.2192584214214226,1.244248494183143,0.7214809150534975,1.492744873010875,0.922963241767359,20.2375,131.79,-1.0410597148502634,1.7695608237016796,6.496666666666667,290.21,-0.8776899026450391,0.8822461566334688,0.92,-0.04,0.08,80.7,12068.0,1.351268531263273,10.143326224961056
